Date,Open,High,Low,Close,Volume
03-02-2025 21:00,101034.6,101923,100861,101741.8,9949.553
03-02-2025 22:00,101743.3,102456,101435.5,101648.5,11503.809
03-02-2025 23:00,101648.4,101785.3,101210.5,101293.7,5102.278
04-02-2025 00:00,101293.6,101618.8,101001,101026.4,5651.544
04-02-2025 01:00,101026.3,101729.3,100700,101340.4,7816.969
04-02-2025 02:00,101340.3,101392.7,100760.2,100811.4,3730.481
04-02-2025 03:00,100811.4,101000,100500.1,100597.1,4477.349
04-02-2025 04:00,100597.2,100736.3,99951.7,100008.5,8183.448
04-02-2025 05:00,100008.6,100055.1,98183,98818.3,26659.89
04-02-2025 06:00,98818.3,99591.7,98774.2,99318.9,9711.409
04-02-2025 07:00,99319,99436,98274.2,98405.1,7462.254
04-02-2025 08:00,98405.1,98686.9,97792.8,98245,10883.558
04-02-2025 09:00,98244.9,98771.3,98209,98307.7,5308.946
04-02-2025 10:00,98307.6,98933.3,98301.5,98742,4731.145
04-02-2025 11:00,98742,99387,98702.3,98924,8802.881
04-02-2025 12:00,98924.1,99767,98924.1,99326,7197.702
04-02-2025 13:00,99325.9,99508,98911.7,98967.6,5667.471
04-02-2025 14:00,98967.5,100371,98536,99942.9,21611.144
04-02-2025 15:00,99942.9,100195.7,98215.7,99310.6,20696.616
04-02-2025 16:00,99310.5,99915.2,99000,99020.5,7948.439
04-02-2025 17:00,99020.6,99588.2,98800,99143.8,7229.335
04-02-2025 18:00,99143.7,99555,98739.8,99374.4,4613.301
04-02-2025 19:00,99374.4,100743.6,98724.1,98811.8,18993.852
04-02-2025 20:00,98812,99400,97907.1,98596.6,23478.698
04-02-2025 21:00,98597.1,98616.8,96351,96456.5,22436.589
04-02-2025 22:00,96456.5,97899,96100,97639.7,13422.132
04-02-2025 23:00,97639.7,98188.1,97425.2,97709.9,6031.05
05-02-2025 00:00,97710,98360,97656.1,98213,4662.237
05-02-2025 01:00,98213,98914.4,97632.9,97809,7688.263
05-02-2025 02:00,97809,98150,97069,97933.3,11275.809
05-02-2025 03:00,97933.3,98278.1,97727.1,97989.5,3062.703
05-02-2025 04:00,97989.5,98300,97857.5,98000,2410.152
05-02-2025 05:00,97999.9,98285,97622.6,98107.1,4319.077
05-02-2025 06:00,98107.1,98190,97518.5,97618.3,4948.128
05-02-2025 07:00,97618.3,97931.8,97320,97814.9,6207.588
05-02-2025 08:00,97814.9,97994,97521.4,97573.4,2991.988
05-02-2025 09:00,97573.5,97920,97206,97371.3,3988.658
05-02-2025 10:00,97371.2,97992.1,97324.4,97691.8,3415.928
05-02-2025 11:00,97691.7,98178,97666,98161.7,5072.202
05-02-2025 12:00,98161.7,98678,97950,98018.4,8301.365
05-02-2025 13:00,98018.4,98651.8,97906.1,98527.4,6068.106
05-02-2025 14:00,98527.4,99124.2,98073.3,98250.8,10006.452
05-02-2025 15:00,98250.8,98529.7,97709.9,98063.3,9673.056
05-02-2025 16:00,98063.3,98262.3,97269.1,97936.9,10058.876
05-02-2025 17:00,97937,98220,97293.1,97501.5,6736.804
05-02-2025 18:00,97501.6,97654.7,96458,96680,10227.749
05-02-2025 19:00,96680.1,97467.9,96442.1,97327.1,6396.058
05-02-2025 20:00,97327.2,97662.6,96824.8,97270.1,6576.998
05-02-2025 21:00,97270.1,97495.6,96713.3,96884.1,4472.914
05-02-2025 22:00,96884.1,97018.9,96220.1,96412.9,7088.594
05-02-2025 23:00,96413,96823,96106.1,96553.2,5729.961
06-02-2025 00:00,96553.2,96954.5,96373.4,96777.1,5592.078
06-02-2025 01:00,96777.1,97185.9,96584.5,97116.1,4084.486
06-02-2025 02:00,97116,97419.3,97041,97313.7,2647.788
06-02-2025 03:00,97313.6,97460,97024.9,97305.6,2434.079
06-02-2025 04:00,97305.6,97800,97215.2,97573.1,3435.599
06-02-2025 05:00,97573,97843.2,97541.6,97775.2,2117.723
06-02-2025 06:00,97775.2,98390.5,97640.7,98333,5605.226
06-02-2025 07:00,98333,98333,97960,98164.9,4366.482
06-02-2025 08:00,98164.9,98289.9,97880,98089.9,3350.478
06-02-2025 09:00,98090,98699.9,98060.1,98566.4,6485.496
06-02-2025 10:00,98566.4,99033.6,98566.4,98980.1,6339.478
06-02-2025 11:00,98980,99093,98351.7,98826.3,8437.018
06-02-2025 12:00,98826.3,99019.9,98252.3,98314.1,6358.924
06-02-2025 13:00,98314.1,98745.6,98122,98563.5,7390.254
06-02-2025 14:00,98563.5,98922.1,97712.7,97797.1,13356.868
06-02-2025 15:00,97797.1,98025.4,96866.9,97285.6,15318.114
06-02-2025 16:00,97285.7,97500,96337.2,96542.5,12526.7
06-02-2025 17:00,96542.5,97154.2,96330,96662.7,9224.118
06-02-2025 18:00,96662.7,96797.1,95811.1,96274.1,11528.503
06-02-2025 19:00,96274.1,96883.1,95613.5,95946.1,9953.509
06-02-2025 20:00,95946,97041.4,95736,96884.2,7166.574
06-02-2025 21:00,96884.2,96913.2,96050.4,96780,6014.969
06-02-2025 22:00,96779.9,96923,96036,96923,4223.16
06-02-2025 23:00,96923,96923,96161.1,96515.1,3563.389
07-02-2025 00:00,96515,96896.7,96358.3,96460.9,3996.828
07-02-2025 01:00,96460.9,97805.8,96456.2,97350.9,5440.99
07-02-2025 02:00,97350.8,97586,97021.3,97534.2,4760.42
07-02-2025 03:00,97534.2,97727.7,97200,97410.2,2414.032
07-02-2025 04:00,97410.2,97835,97340,97383,3554.136
07-02-2025 05:00,97383.1,97500,97099.6,97305.9,2698.123
07-02-2025 06:00,97305.9,97327.6,96536.5,96714.2,6777.922
07-02-2025 07:00,96714.2,97182.5,96600,96705.1,4716.255
07-02-2025 08:00,96705,97233,96566.3,96980,4108.986
07-02-2025 09:00,96979.9,97349.9,96979.9,97239.8,3175.756
07-02-2025 10:00,97239.8,97450,97198.8,97220,2639.951
07-02-2025 11:00,97219.9,97722.3,97219.9,97703.8,4744.828
07-02-2025 12:00,97703.8,97984,97448.8,97917.3,5943.96
07-02-2025 13:00,97918.6,98815.6,97150,98787.9,23442.156
07-02-2025 14:00,98787.4,100112.4,98639,99672.7,28272.003
07-02-2025 15:00,99672.6,99673.3,97551,98257.1,40869.356
07-02-2025 16:00,98257.1,98535.5,97611,97789.1,16753.642
07-02-2025 17:00,97789.2,98130.8,97100,97378,11235.693
07-02-2025 18:00,97378,98328.3,97248.2,97700,7122.175
07-02-2025 19:00,97699.9,97788.1,96817,96840.1,9959.335
07-02-2025 20:00,96840,96885.6,95555,95717.5,14812.091
07-02-2025 21:00,95717.6,96107.2,95625.6,95966.1,6606.954
07-02-2025 22:00,95966.2,96058,95568,96014.3,4191.508
07-02-2025 23:00,96014.2,96478.5,95811.5,96454.5,5136.529
08-02-2025 00:00,96454.5,96812.9,96288,96613.1,4470.533
08-02-2025 01:00,96613.1,96733.3,96319.1,96479.2,2703.502
08-02-2025 02:00,96479.2,96785.7,96360,96715.4,2383.332
08-02-2025 03:00,96715.4,96850,96497.3,96660,2869.089
08-02-2025 04:00,96660,96660.1,96168.8,96266.8,2944.815
08-02-2025 05:00,96266.7,96323,96008.7,96165,3162.008
08-02-2025 06:00,96164.9,96183.8,95835.8,95951.4,2826.203
08-02-2025 07:00,95951.3,96249.9,95714.4,96153.4,4222.138
08-02-2025 08:00,96153.4,96248.3,95834,95844.1,3024.583
08-02-2025 09:00,95844.1,96157.4,95844.1,96123.2,1937.354
08-02-2025 10:00,96123.3,96245.3,95956.4,96001.6,2390.612
08-02-2025 11:00,96001.6,96085.7,95805,96074.1,2534.536
08-02-2025 12:00,96074,96218.1,95863.1,96017.5,2938.98
08-02-2025 13:00,96017.4,96466,95956.7,96200.1,3760.969
08-02-2025 14:00,96200,96336.7,95890.9,96062.3,3199.202
08-02-2025 15:00,96062.3,96169.2,95600,95798,4940.85
08-02-2025 16:00,95798,96099,95685.6,96082.8,4030.079
08-02-2025 17:00,96084.8,96350.2,96084.8,96328.6,3344.377
08-02-2025 18:00,96328.7,96483.9,96177.5,96462.6,2384.504
08-02-2025 19:00,96462.6,96725.2,96340,96550,3532.789
08-02-2025 20:00,96550,96600,96313.1,96421.5,1679.565
08-02-2025 21:00,96421.6,96573.3,96311.6,96499.4,1267.085
08-02-2025 22:00,96499.5,96673.5,96331.2,96441.5,1231.571
08-02-2025 23:00,96441.6,96647.5,96390.5,96411.9,1271.756
09-02-2025 00:00,96412,96550.9,96306.5,96520.1,1406.94
09-02-2025 01:00,96520,96946.4,96439.3,96934.6,4152.511
09-02-2025 02:00,96934.7,97024,96638.9,96688.8,2988.531
09-02-2025 03:00,96688.9,97284.1,96651.3,97278.4,4072.856
09-02-2025 04:00,97278.3,97301.7,96923,97187,2891.811
09-02-2025 05:00,97187.1,97200,96963.4,96990.5,1141.844
09-02-2025 06:00,96990.5,97035.5,96738.3,96963.7,2447.489
09-02-2025 07:00,96963.7,97089.7,96888.1,97020,1411.137
09-02-2025 08:00,97020,97279.3,97003.7,97032.2,2495.295
09-02-2025 09:00,97032.2,97044.9,96837.9,96882.7,1960.814
09-02-2025 10:00,96882.7,96888,96603.5,96731,5033.007
09-02-2025 11:00,96731.1,96998.4,96498.5,96511.2,4239.97
09-02-2025 12:00,96511.2,96663.6,96309.6,96493.2,3400.015
09-02-2025 13:00,96493.2,96508.9,95766.7,95835.5,7160.043
09-02-2025 14:00,95835.5,96293.6,95633.6,96080.1,5790.51
09-02-2025 15:00,96080.1,96619.9,96070,96438,5085.57
09-02-2025 16:00,96438,96510.9,96277.8,96406.2,2521.252
09-02-2025 17:00,96406.3,96541.6,95900,96130.1,3474.874
09-02-2025 18:00,96130,96243.6,95932.3,96166.4,1591.781
09-02-2025 19:00,96166.5,96240.2,95828,96011.4,2686.193
09-02-2025 20:00,96011.4,96750,95991,96277,5111.212
09-02-2025 21:00,96277,96300,94650.1,95120.9,14811.577
09-02-2025 22:00,95121,96417.5,94718.4,95779.9,10706.232
09-02-2025 23:00,95779.8,96547,95674.7,96423.6,4595.822
10-02-2025 00:00,96423.6,97091.8,96414,96677.7,7937.042
10-02-2025 01:00,96677.7,96802.4,95200.1,95544,8729.667
10-02-2025 02:00,95544,96030.6,95359.5,95764.4,5858.843
10-02-2025 03:00,95764.4,97063.4,95730,96770,9823.194
10-02-2025 04:00,96770,97149.4,96591.8,96905.2,5090.538
10-02-2025 05:00,96905.2,97634,96739.5,96979.6,9682.331
10-02-2025 06:00,96979.5,97171.7,96739.1,97115.9,5407.085
10-02-2025 07:00,97115.8,97440.2,97047.5,97386.3,3425.848
10-02-2025 08:00,97386.3,97859.9,97305.5,97645.3,7449.999
10-02-2025 09:00,97645.3,97832.2,97431.9,97630.1,4343.133
10-02-2025 10:00,97630.1,97930,97554.6,97699.9,4667.31
10-02-2025 11:00,97699.9,97858.8,97575.1,97627.2,2487.514
10-02-2025 12:00,97627.3,97761.3,97113.4,97328.6,6088.93
10-02-2025 13:00,97328.7,98328,97324.7,98175.3,8572.529
10-02-2025 14:00,98175.3,98275,97000,97233.8,12384.382
10-02-2025 15:00,97233.8,97533.6,96806.6,97187.7,8050.336
10-02-2025 16:00,97187.7,97382.3,96828.4,97266.6,5173.871
10-02-2025 17:00,97266.6,97491.7,96840,97455.1,4807.491
10-02-2025 18:00,97455,97520.8,97140.9,97519.9,3051.981
10-02-2025 19:00,97520,97611,97212.3,97343.6,2994.627
10-02-2025 20:00,97343.6,97451.9,97175.3,97297.6,2133.262
10-02-2025 21:00,97297.6,97347.3,97090.3,97340.2,1868.39
10-02-2025 22:00,97340.2,97455.5,97227.1,97343.2,1413.911
10-02-2025 23:00,97343.2,97410,97185.9,97379.2,1490.331
11-02-2025 00:00,97379.2,98108.5,97352.2,97733.6,6041.981
11-02-2025 01:00,97733.6,98055.1,97725.4,97946,3071.361
11-02-2025 02:00,97946.1,98073.8,97420.4,97719.9,3761.83
11-02-2025 03:00,97719.9,97725.6,97435.9,97565.5,2224.962
11-02-2025 04:00,97565.4,98200,97514.6,98019,4958.667
11-02-2025 05:00,98019.1,98482.2,97962.8,98378.8,5271.687
11-02-2025 06:00,98378.9,98450.1,98082.8,98379,3388.475
11-02-2025 07:00,98379,98432.4,98222,98231.1,2933.287
11-02-2025 08:00,98231.2,98306.9,98073.8,98199.9,2804.494
11-02-2025 09:00,98199.8,98276.7,97851.1,97960.4,3039.415
11-02-2025 10:00,97960.3,98100,97844,97915,2369.8
11-02-2025 11:00,97915,98197,97834.3,98100,2369.178
11-02-2025 12:00,98100.1,98112.2,97621,97726.2,6009.177
11-02-2025 13:00,97726.2,97798.3,96600.5,96730.8,12553.178
11-02-2025 14:00,96731.8,97267.3,96529.3,96905,13135.086
11-02-2025 15:00,96904.9,97206.9,96556.3,96963.3,8448.495
11-02-2025 16:00,96963.2,97002,96253.1,96328,9222.635
11-02-2025 17:00,96328,96346.1,95915.9,96120,9098.327
11-02-2025 18:00,96120.1,96124.4,95362.8,95433.3,12930.957
11-02-2025 19:00,95433.3,95622,94814.3,94988,12203.68
11-02-2025 20:00,94988,95400.1,94871.2,95260,7828.663
11-02-2025 21:00,95260,96405.9,95205.6,96344,10255.21
11-02-2025 22:00,96344,96468.5,95288,95541.2,6896.421
11-02-2025 23:00,95541.3,95924.2,95445.7,95731.4,4015.938
12-02-2025 00:00,95731.4,96086.4,95615.2,96017.2,3396.761
12-02-2025 01:00,96017.1,96230,95765.5,96175.1,2764.873
12-02-2025 02:00,96175.1,96187.4,95344.9,95536.7,3703.248
12-02-2025 03:00,95536.8,95724.2,95050,95251.4,6007.777
12-02-2025 04:00,95251.4,95569.9,95213.2,95518.9,3418.437
12-02-2025 05:00,95518.9,95891.9,95456,95850.7,3192.397
12-02-2025 06:00,95850.6,95911,95635.2,95777.7,2310.64
12-02-2025 07:00,95777.7,96130.1,95754.1,96025.8,3100.869
12-02-2025 08:00,96025.1,96437.5,96003.5,96330.1,4810.79
12-02-2025 09:00,96330,96355,96004,96101.7,4340.286
12-02-2025 10:00,96101.7,96166.5,95860.5,95947.1,3110.189
12-02-2025 11:00,95947.2,96357.2,95947.1,96062.4,3068.75
12-02-2025 12:00,96062.4,96321.8,95895.7,95952.3,3374.141
12-02-2025 13:00,95952.3,96596.3,94003.9,94918,44947.119
12-02-2025 14:00,94918,95635.4,94422.5,95582.9,16972.101
12-02-2025 15:00,95582.9,95970.4,94681,95762.1,15877.492
12-02-2025 16:00,95762,97080,95074,96944.3,15725.471
12-02-2025 17:00,96944.3,97700,96715.9,97320,22133.317
12-02-2025 18:00,97321.7,97437.8,96587.5,96881.1,7327.613
12-02-2025 19:00,96881.1,97236.3,96299.7,97156.6,6942.994
12-02-2025 20:00,97156.7,97605.2,96880,96993.9,6550.347
12-02-2025 21:00,96994.8,97889.9,96811.2,97610,7077.313
12-02-2025 22:00,97610,98090.9,97378,97770.9,7381.335
12-02-2025 23:00,97770.8,97979.3,97554.7,97816.3,4913.819
13-02-2025 00:00,97816.3,97822.2,97480,97779.2,3334.082
13-02-2025 01:00,97779.2,98053.8,97693.6,97939.9,3658.081
13-02-2025 02:00,97939.9,97940,97309.1,97433.6,3531.121
13-02-2025 03:00,97433.7,97593.9,97401.6,97463.4,2005.056
13-02-2025 04:00,97463.4,97519.3,96723,96905,5505.73
13-02-2025 05:00,96905.1,96905.1,96455,96628.8,6340.574
13-02-2025 06:00,96628.8,96716.7,95706.8,96010,11977.296
13-02-2025 07:00,96010,96185,95807,96018.5,5704.65
13-02-2025 08:00,96018.5,96128.7,95645.5,95888.2,5530.613
13-02-2025 09:00,95888.1,96248,95732,96204.9,4856.211
13-02-2025 10:00,96205,96288.9,96047.2,96115.5,2895.288
13-02-2025 11:00,96115.5,96237,95500,95883.6,7037.827
13-02-2025 12:00,95883.6,96027,95658.5,95775.1,4002.389
13-02-2025 13:00,95775.1,96250,95618.5,96028.1,9659.476
13-02-2025 14:00,96028.1,96056.5,95288.5,95818.6,10599.288
13-02-2025 15:00,95818.6,96432.4,95506,95943.5,13513.265
13-02-2025 16:00,95943.2,95950,95160.1,95321,8909.685
13-02-2025 17:00,95321,95970.4,95258,95659,5386.221
13-02-2025 18:00,95659,95954.6,95300,95935.2,5229.308
13-02-2025 19:00,95935.1,96325,95500,95587.8,6771.793
13-02-2025 20:00,95587.9,96250,95544.9,96219.7,4531.055
13-02-2025 21:00,96219.7,96756.8,96203.7,96429.9,6138.037
13-02-2025 22:00,96429.9,96560.9,96212.5,96366.8,2302.949
13-02-2025 23:00,96366.8,96587,96271.3,96560.6,2820.531
14-02-2025 00:00,96560.6,96955.7,96490.7,96708.6,3746.917
14-02-2025 01:00,96708.6,96850,96309.5,96497.4,3260.9
14-02-2025 02:00,96497.3,96787.8,96407.1,96495.2,2899.859
14-02-2025 03:00,96495.1,97163,96492.8,97094.9,4050.52
14-02-2025 04:00,97094.9,97212,96707,96715.4,4249.375
14-02-2025 05:00,96715.3,96870.7,96505,96635.9,2782.823
14-02-2025 06:00,96636,96824.2,96556.2,96786.6,2384.87
14-02-2025 07:00,96786.5,97041.9,96765.8,96889.9,3234.131
14-02-2025 08:00,96889.9,96979.8,96743.4,96828,2350.488
14-02-2025 09:00,96828.1,97127,96782.4,97062,3032.885
14-02-2025 10:00,97062,97150,96916.4,96965.8,2050.853
14-02-2025 11:00,96965.8,97094.5,96750.1,96844.6,2505.323
14-02-2025 12:00,96844.6,96844.7,96436.1,96612.3,3741.102
14-02-2025 13:00,96612.2,96940,96408.2,96740.7,4836.366
14-02-2025 14:00,96740.6,97561.1,96520.7,97249.9,10845.558
14-02-2025 15:00,97249.9,97372.7,96225.7,96886.5,14970.716
14-02-2025 16:00,96886.5,97714.1,96444.6,97626.8,11015.691
14-02-2025 17:00,97626.8,98792.8,97095.8,98487.8,20825.106
14-02-2025 18:00,98487.8,98707.5,98130,98148.3,11175.856
14-02-2025 19:00,98148.4,98400,97598.2,97898.3,8017.326
14-02-2025 20:00,97898.4,98229.1,96920.1,97135,8895.21
14-02-2025 21:00,97135,97444,96636.7,97405,8245.244
14-02-2025 22:00,97405,97490.4,96877.9,97081.6,3182.78
14-02-2025 23:00,97081.6,97471,96944.4,97445.1,2153.058
15-02-2025 00:00,97445.2,97461.1,97170,97416.8,2650.531
15-02-2025 01:00,97416.8,97791.4,97388.8,97753.3,3141.592
15-02-2025 02:00,97753.2,97870,97582.8,97790.1,2283.219
15-02-2025 03:00,97790.1,97941.2,97587.3,97619.4,1976.209
15-02-2025 04:00,97619.4,97750,97450,97481.5,1960.783
15-02-2025 05:00,97481.4,97601.1,97412,97559.9,1104.234
15-02-2025 06:00,97559.9,97623.1,97378.5,97445.9,1438.142
15-02-2025 07:00,97446,97480,97306.3,97312.4,1492.828
15-02-2025 08:00,97312.4,97505,97255.2,97475.7,1670.307
15-02-2025 09:00,97475.7,97562.1,97392,97522,1306.332
15-02-2025 10:00,97522,97692.3,97404,97610.9,1523.648
15-02-2025 11:00,97610.9,97633.6,97431.9,97569.4,1686.501
15-02-2025 12:00,97569.5,97797.6,97458.8,97706.1,3207.983
15-02-2025 13:00,97706.2,97899.8,97627.2,97667.8,2459.231
15-02-2025 14:00,97667.2,97716,97377,97564.1,3546.052
15-02-2025 15:00,97564.2,97679.9,97496.4,97594.5,1950.984
15-02-2025 16:00,97594.5,97682.4,97407.6,97494.4,2128.655
15-02-2025 17:00,97494.3,97542.4,97274.5,97372.3,2850.362
15-02-2025 18:00,97372.3,97545.4,97327.1,97502,1423.44
15-02-2025 19:00,97502,97610,97466.9,97496.9,1374.246
15-02-2025 20:00,97497,97609.3,97370,97498.2,1296.698
15-02-2025 21:00,97498.2,97647.7,97486.4,97636.6,1259.172
15-02-2025 22:00,97636.7,97698.4,97377.6,97502.3,1680.747
15-02-2025 23:00,97502.3,97597.7,97376,97538,2006.697
16-02-2025 00:00,97538,97665.8,97518.8,97546,1128.957
16-02-2025 01:00,97546.1,97628.1,97492.6,97593.2,882.031
16-02-2025 02:00,97593.2,97619,97421,97474.7,1864.597
16-02-2025 03:00,97474.7,97505,97373.1,97504.9,1790.886
16-02-2025 04:00,97504.8,97545.8,97420.9,97486.3,1108.081
16-02-2025 05:00,97486.3,97638.8,97429.1,97556,1058.664
16-02-2025 06:00,97556,97583.8,97390.1,97442.9,1115.098
16-02-2025 07:00,97442.9,97443,97137,97207.4,2577.531
16-02-2025 08:00,97207.4,97293.8,97074.8,97120.4,2534.041
16-02-2025 09:00,97120.3,97326.6,97011,97322.3,2689.943
16-02-2025 10:00,97322.3,97355,97122.2,97140.1,1087.687
16-02-2025 11:00,97140.1,97299,97113,97293.1,970.456
16-02-2025 12:00,97293.1,97295.7,97055,97086.8,1683.846
16-02-2025 13:00,97086.8,97194.9,96720,96806.2,4787.301
16-02-2025 14:00,96806.2,96990,96629.5,96920,5048.893
16-02-2025 15:00,96919.9,97056.7,96849.3,96849.9,2164.994
16-02-2025 16:00,96850,97079.8,96822.3,97007.9,2219.62
16-02-2025 17:00,97008,97134,96875.7,96923.2,1725.838
16-02-2025 18:00,96923.2,96944.4,96572.5,96828.5,3396.208
16-02-2025 19:00,96828.6,97077.5,96716,97021.5,1659.92
16-02-2025 20:00,97021.4,97137.1,96820,96864.8,1311.959
16-02-2025 21:00,96864.8,97247.6,96818.1,97133.7,2100.23
16-02-2025 22:00,97133.7,97148.5,96522,96826.7,3012.973
16-02-2025 23:00,96826.6,96843.5,96002,96067,8765.119
17-02-2025 00:00,96067,96396.4,96000,96273.6,3863.588
17-02-2025 01:00,96273.6,96499.9,96013.7,96463.7,3020.349
17-02-2025 02:00,96463.7,96605.7,96113.3,96188,2120.824
17-02-2025 03:00,96188.1,96242,96024,96171.5,2345.999
17-02-2025 04:00,96171.4,96230,95925.8,95987,2650.99
17-02-2025 05:00,95987,96285.7,95739.6,96198.5,5207.159
17-02-2025 06:00,96198.5,96404.6,96165.5,96344.8,2467.707
17-02-2025 07:00,96344.7,96421.9,95862.8,96023.8,3301.544
17-02-2025 08:00,96023.8,96270,95897.1,96109.4,3470.788
17-02-2025 09:00,96109.4,96272.1,96046.4,96110.5,2984.698
17-02-2025 10:00,96110.4,96347,95980.3,96051.2,4011.964
17-02-2025 11:00,96051.2,96245.5,95946.4,96018.2,2525.398
17-02-2025 12:00,96018.3,96480,96009.1,96407.5,3888.29
17-02-2025 13:00,96407.5,96449.7,96207.7,96365,2421.25
17-02-2025 14:00,96365,97000,96350,96763.1,9602.676
17-02-2025 15:00,96763.1,96858,95491.7,95605.5,13973.908
17-02-2025 16:00,95605.5,95900,95256.8,95294.4,11113.626
17-02-2025 17:00,95294.4,95698.2,95246.1,95434,5684.814
17-02-2025 18:00,95434.1,95736.8,95202.9,95300.1,4731.597
17-02-2025 19:00,95300,95560,95150.6,95490.8,3279.549
17-02-2025 20:00,95490.7,96225,95452.8,95929.8,3986.749
17-02-2025 21:00,95929.7,96385.4,95869.4,96375.6,4223.038
17-02-2025 22:00,96375.6,96386.9,95810,95845.8,2622.364
17-02-2025 23:00,95845.8,95974.4,95654.3,95743.2,2078.117
18-02-2025 00:00,95743.1,96030,95508.8,95600.6,3354.998
18-02-2025 01:00,95600.6,96277.5,95566.3,96240,4432.702
18-02-2025 02:00,96240.1,96296.5,95972.2,96032.7,2345.09
18-02-2025 03:00,96032.7,96265.1,95960,96163.1,1913.104
18-02-2025 04:00,96163.1,96267.7,95930,96042.1,2442.361
18-02-2025 05:00,96042,96078,95522,95576.8,4130.99
18-02-2025 06:00,95576.9,95613.8,95199.9,95323.7,8707.604
18-02-2025 07:00,95323.7,95675,95252,95409.9,3441.425
18-02-2025 08:00,95409.9,95548.8,95000,95193.5,5686.495
18-02-2025 09:00,95193.5,95749.8,95110,95739.4,4521.498
18-02-2025 10:00,95739.3,95849,95592.1,95711,3299.969
18-02-2025 11:00,95711,95754.4,95530.2,95606.1,2135.549
18-02-2025 12:00,95606,96274.1,95563.9,96155,6324.529
18-02-2025 13:00,96155,96459,96066.6,96194.3,6206.501
18-02-2025 14:00,96194.4,96737.3,95350.8,95495.4,16054.211
18-02-2025 15:00,95495.3,95700,95115.1,95501.6,10925.442
18-02-2025 16:00,95501.6,95595,94560.2,94595,15713.756
18-02-2025 17:00,94595,94836.8,94065,94074.6,12311.202
18-02-2025 18:00,94074.6,94313.6,93559.9,93890.1,18802.353
18-02-2025 19:00,93890,94365,93321.6,94062.1,13049.614
18-02-2025 20:00,94062.2,94410.7,93696.4,94164.3,8070.866
18-02-2025 21:00,94164.3,95296,94082.8,95029.2,16404.597
18-02-2025 22:00,95029.2,95501.2,94821.6,95255.1,4607.044
18-02-2025 23:00,95255,95645.3,95216.6,95622,4291.462
19-02-2025 00:00,95622,95799.8,95222.2,95290,6311.569
19-02-2025 01:00,95290,95437.8,95020,95430.9,3722.215
19-02-2025 02:00,95431,95929,95405,95788.2,4593.059
19-02-2025 03:00,95788.3,95800,95533,95672.1,3186.954
19-02-2025 04:00,95672.2,95729,95181,95181,4076.57
19-02-2025 05:00,95181,95308,95012.5,95247.1,5412.215
19-02-2025 06:00,95247.2,95627,95203,95577.4,3090.715
19-02-2025 07:00,95577.4,95816.2,95537.3,95640.4,4377.675
19-02-2025 08:00,95640.5,95824.4,95571.2,95589.8,2700.993
19-02-2025 09:00,95589.9,95986.1,95573.3,95895,3832.185
19-02-2025 10:00,95895,96443.9,95894.9,96288,10194.823
19-02-2025 11:00,96287.9,96396.4,96162,96392,3417.347
19-02-2025 12:00,96392,96467.7,96125.4,96130.4,4400.946
19-02-2025 13:00,96130.3,96454.1,96130.3,96247.4,2992.271
19-02-2025 14:00,96247.5,96676,95640.6,95717.3,12902.85
19-02-2025 15:00,95717.3,96370,95494.4,95895.4,12280.212
19-02-2025 16:00,95895.4,96335,95873.7,96260.3,4533.312
19-02-2025 17:00,96260.2,96447,96076.9,96357.3,4570.989
19-02-2025 18:00,96357.3,96380.1,95600,95635,5856.636
19-02-2025 19:00,95635,96196,95362.8,96159.9,7472.779
19-02-2025 20:00,96159.8,96430,96052.3,96124.4,4949.382
19-02-2025 21:00,96124.3,96428,96011.6,96268.4,2551.135
19-02-2025 22:00,96268.4,96574.5,96263.5,96490.8,2415.171
19-02-2025 23:00,96490.9,96878.7,96470.5,96598,5154.87
20-02-2025 00:00,96597.9,96818.3,96366,96814.4,2762.58
20-02-2025 01:00,96814.4,96997.3,96580,96728.5,3674.605
20-02-2025 02:00,96728.6,97259.9,96687.6,97092.2,5603.402
20-02-2025 03:00,97092.2,97339.8,96942.6,97017.4,4202.405
20-02-2025 04:00,97017.4,97310.4,97003.1,97174.3,3268.321
20-02-2025 05:00,97174.4,97180,96850,96870,2816.017
20-02-2025 06:00,96870,96944.8,96743.8,96868,2692.201
20-02-2025 07:00,96867.9,97049.1,96758,96825.8,2100.107
20-02-2025 08:00,96825.7,97150,96757.2,97096.8,2366.517
20-02-2025 09:00,97096.9,97248.1,97096.9,97140,2465.225
20-02-2025 10:00,97139.9,97332.9,97058.3,97332.9,2304.09
20-02-2025 11:00,97332.9,97350,97111.4,97164.6,2079.429
20-02-2025 12:00,97164.6,97505.7,97164.5,97381.5,4221.571
20-02-2025 13:00,97381.5,97529.7,97221,97505.8,3748.737
20-02-2025 14:00,97505.7,98000,96817.7,96918,20443.546
20-02-2025 15:00,96918,97275,96756.1,96870.5,12131.531
20-02-2025 16:00,96871.1,97945.2,96838.1,97505.3,12426.567
20-02-2025 17:00,97505.3,97969.6,97495.3,97915.4,6201.275
20-02-2025 18:00,97915.3,98390,97902,98238,10670.772
20-02-2025 19:00,98238,98480,98185.5,98370,5605.195
20-02-2025 20:00,98369.9,98662.1,98261.3,98405,6380.131
20-02-2025 21:00,98405.1,98451.5,97952.8,98039.8,4771.758
20-02-2025 22:00,98039.8,98341.1,98010,98076.7,2796.206
20-02-2025 23:00,98076.6,98457.5,98055,98252.9,3447.984
